time,adp,sdadp,asa,sdasa,asp,sdasp,aspp,sdaspp,atp,sdatp,hs,sdhs,hsp,sdhsp,nadp,sdnadp,nadph,sdnadph,phos,sdphos,thr,sdthr,V
0,0.0,0.001,0.0,0.001,2.0,0.201,0.0,0.001,5.0,0.501,7.890000000000001e-31,0.001,0.0,0.001,0.0,0.001,2.0,0.201,0.0,0.001,2.0,0.201,1.0
1,0.03650017,0.004650017,0.018115037,0.002811504,1.972012235,0.198201224,0.004541994,0.001454199,4.96349983,0.497349983,0.005100329,0.001510033,0.000222911,0.001022291,0.030943643,0.004094364,1.969056357,0.197905636,0.031735265,0.004173526,2.000007494,0.201000749,1.0
2,0.072880041,0.008288004,0.030259348,0.004025935,1.945445292,0.195544529,0.004814306,0.001481431,4.927119959,0.493711996,0.017719722,0.002771972,0.001641673,0.001164167,0.073513685,0.008351368,1.926486315,0.193648632,0.066424062,0.007642406,2.00011966,0.201011966,1.0
3,0.109892203,0.01198922,0.037043218,0.004704322,1.92014514,0.193014514,0.004851313,0.001485131,4.890107797,0.49001078,0.032768987,0.004276899,0.004653843,0.001465384,0.119332686,0.012933269,1.880667314,0.189066731,0.100387047,0.011038705,2.0005375,0.20105375,1.0
4,0.147671505,0.01576715,0.040718126,0.005071813,1.896051262,0.190605126,0.004771286,0.001477129,4.852328495,0.48623285,0.047864558,0.005786456,0.009128965,0.001912897,0.166031561,0.017603156,1.833968439,0.184396844,0.133771253,0.014377125,2.001465802,0.20114658,1.0
5,0.186146796,0.01961468,0.042517907,0.005251791,1.873095067,0.188309507,0.004632393,0.001463239,4.813853204,0.48238532,0.061922771,0.007192277,0.014767285,0.002476729,0.212397097,0.02223971,1.787602903,0.17976029,0.166747118,0.017674712,2.003064577,0.201306458,1.0
6,0.225171089,0.023517109,0.043164394,0.005316439,1.851207122,0.186120712,0.004466619,0.001446662,4.774828911,0.478482891,0.074475654,0.008447565,0.021247523,0.003124752,0.257783102,0.02677831,1.742216898,0.17522169,0.199456947,0.020945695,2.005438688,0.201543869,1.0
7,0.264578215,0.027457822,0.043097538,0.005309754,1.830320684,0.184032068,0.004291735,0.001429174,4.735421785,0.474542178,0.085365144,0.009536514,0.02828139,0.003828139,0.301848849,0.031184885,1.698151151,0.170815115,0.23200509,0.024200509,2.008643509,0.201864351,1.0
8,0.304207052,0.031420705,0.042592119,0.005259212,1.810373213,0.182037321,0.004117522,0.001411752,4.695792948,0.470579295,0.094592881,0.010459288,0.03562863,0.004562863,0.344426618,0.035442662,1.655573382,0.166557338,0.2644609,0.02744609,2.012695635,0.202269564,1.0
9,0.343911093,0.035391109,0.041822193,0.005182219,1.791306855,0.180130685,0.0039492,0.00139492,4.656088907,0.466608891,0.102241803,0.01122418,0.043096275,0.005309627,0.385449287,0.039544929,1.614550713,0.162455071,0.296865619,0.030686562,2.017583674,0.202758367,1.0
10,0.383561352,0.039356135,0.04089881,0.005089881,1.77306841,0.178306841,0.003789369,0.001378937,4.616438648,0.462643865,0.108433649,0.011843365,0.050532488,0.006053249,0.424908712,0.043490871,1.575091288,0.158509129,0.329239495,0.03392395,2.023277274,0.203327727,1.0
11,0.423046303,0.04330463,0.039892956,0.004989296,1.755609061,0.176560906,0.003639126,0.001363913,4.576953697,0.45869537,0.113305493,0.012330549,0.057819325,0.006781932,0.462831038,0.047283104,1.537168962,0.154716896,0.361587852,0.037158785,2.029734039,0.203973404,1.0
12,0.462270592,0.047227059,0.038849888,0.004884989,1.73888401,0.174888401,0.003498718,0.001349872,4.537729408,0.454772941,0.116996782,0.012699678,0.064866073,0.007486607,0.499261765,0.050926177,1.500738235,0.151073823,0.393905801,0.04039058,2.036904529,0.204690453,1.0
13,0.501153329,0.051115333,0.03779823,0.004779823,1.722852094,0.173285209,0.003367923,0.001336792,4.498846671,0.450884667,0.11964233,0.012964233,0.071603678,0.008160368,0.534256637,0.054425664,1.465743363,0.147574336,0.426181728,0.043618173,2.044735746,0.205473575,1.0
14,0.539626341,0.054962634,0.036755824,0.004675582,1.707475421,0.171747542,0.003246273,0.001324627,4.460373659,0.447037366,0.12136872,0.013136872,0.077980268,0.008798027,0.567876064,0.057787606,1.432123936,0.144212394,0.4583998,0.04683998,2.053173493,0.206317349,1.0
15,0.577632536,0.058763254,0.035733516,0.004573352,1.692719035,0.170271904,0.003133184,0.001313318,4.422367464,0.443236746,0.122292694,0.013229269,0.083957646,0.009395765,0.600181746,0.061018175,1.399818254,0.140981825,0.490541706,0.050054171,2.062163925,0.207216392,1.0
16,0.615124457,0.062512446,0.034737616,0.004473762,1.67855062,0.168855062,0.003028033,0.001302803,4.384875543,0.439487554,0.122520655,0.013252065,0.089508559,0.009950856,0.631234653,0.064123465,1.368765347,0.137876535,0.522587865,0.053258786,2.071654518,0.208165452,1.0
17,0.652063019,0.066206302,0.033771507,0.004377151,1.664940229,0.167494023,0.002930199,0.00129302,4.347936981,0.435793698,0.122148816,0.013214882,0.094614585,0.010461458,0.66109387,0.067109387,1.33890613,0.134890613,0.554518236,0.056451824,2.081594664,0.209159466,1.0
18,0.688416428,0.069841643,0.032836701,0.00428367,1.651860055,0.166186005,0.002839084,0.001283908,4.311583572,0.432158357,0.121263677,0.013126368,0.099264489,0.010926449,0.689815967,0.069981597,1.310184033,0.132018403,0.586312855,0.059631285,2.091935994,0.210193599,1.0
19,0.724159247,0.073415925,0.03193352,0.004193352,1.639284217,0.164928422,0.00275413,0.001275413,4.275840753,0.428584075,0.119942668,0.012994267,0.103452936,0.011345294,0.717454709,0.072745471,1.282545291,0.129254529,0.61795218,0.062795218,2.102632528,0.211263253,1.0
20,0.75927161,0.076927161,0.031061557,0.004106156,1.627188581,0.163718858,0.002674818,0.001267482,4.24072839,0.425072839,0.118254853,0.012825485,0.10717948,0.011717948,0.744060966,0.075406097,1.255939034,0.126593903,0.649417311,0.065941731,2.113640711,0.212364071,1.0
21,0.793738538,0.080373854,0.030219963,0.004021996,1.615550592,0.162555059,0.002600672,0.001260067,4.206261462,0.421626146,0.116261642,0.012626164,0.110447747,0.012044775,0.769682747,0.077968275,1.230317253,0.124031725,0.680690119,0.069069012,2.124919383,0.213491938,1.0
22,0.827549353,0.083754935,0.029407644,0.003940764,1.604349132,0.161434913,0.002531256,0.001253126,4.172450647,0.418245065,0.114017483,0.012401748,0.113264786,0.012326479,0.794365304,0.08043653,1.205634696,0.12156347,0.711753312,0.072175331,2.136429699,0.21464297,1.0
23,0.860697168,0.087069717,0.028623384,0.003862338,1.593564387,0.160356439,0.002466173,0.001246617,4.139302832,0.414930283,0.111570501,0.01215705,0.11564052,0.012564052,0.818151273,0.082815127,1.181848727,0.119184873,0.742590474,0.075259047,2.148135034,0.215813503,1.0
24,0.89317844,0.090317844,0.027865926,0.003786593,1.583177733,0.159317773,0.002405063,0.001240506,4.10682156,0.411682156,0.108963106,0.011896311,0.117587305,0.012758731,0.841080839,0.085108084,1.158919161,0.116891916,0.773186072,0.078318607,2.160000868,0.217000087,1.0
25,0.924992578,0.093499258,0.027134018,0.003713402,1.573171633,0.158317163,0.002347597,0.00123476,4.075007422,0.408500742,0.10623254,0.011623254,0.119119536,0.012911954,0.863191894,0.087319189,1.136808106,0.114680811,0.803525445,0.081352545,2.171994676,0.218199468,1.0
26,0.956141592,0.096614159,0.02642645,0.003642645,1.563529545,0.157352955,0.002293477,0.001229348,4.043858408,0.405385841,0.10341139,0.011341139,0.120253318,0.013025332,0.884520207,0.089452021,1.115479793,0.112547979,0.833594798,0.08435948,2.18408582,0.219408582,1.0
27,0.986629778,0.099662978,0.025742068,0.003574207,1.554235836,0.156423584,0.002242431,0.001224243,4.013370222,0.402337022,0.10052805,0.011052805,0.121006172,0.013100617,0.905099573,0.091509957,1.094900427,0.110490043,0.863381175,0.087338118,2.196245443,0.220624544,1.0
28,1.016463438,0.102646344,0.025079782,0.003507978,1.545275713,0.155527571,0.002194213,0.001219421,3.983536562,0.399353656,0.097607141,0.010760714,0.121396776,0.013139678,0.924961962,0.093496196,1.075038038,0.108503804,0.892872448,0.090287245,2.208446375,0.221844637,1.0
29,1.045650621,0.105565062,0.024438574,0.003443857,1.536635151,0.154663515,0.002148599,0.00121486,3.954349379,0.396434938,0.094669904,0.01046699,0.121444728,0.013144473,0.944137656,0.095413766,1.055862344,0.106586234,0.922057295,0.093205729,2.220663045,0.223066304,1.0
30,1.074200893,0.108420089,0.023817494,0.003381749,1.52830084,0.153830084,0.002105382,0.001210538,3.925799107,0.393579911,0.091734551,0.010173455,0.121170329,0.013117033,0.962655367,0.097265537,1.037344633,0.104734463,0.950925182,0.096092518,2.232871404,0.22428714,1.0
31,1.10212512,0.111212512,0.023215661,0.003321566,1.520260127,0.153026013,0.002064377,0.001206438,3.89787488,0.390787488,0.088816587,0.009881659,0.120594391,0.013059439,0.980542359,0.099054236,1.019457641,0.102945764,0.979466352,0.098946635,2.245048857,0.225504886,1.0
32,1.12943528,0.113943528,0.02263226,0.003263226,1.512500972,0.152250097,0.002025414,0.001202541,3.87056472,0.388056472,0.085929103,0.00959291,0.119738053,0.012973805,0.997824543,0.100782454,1.002175457,0.101217546,1.007671813,0.101767181,2.257174199,0.22671742,1.0
33,1.156144279,0.116614428,0.022066533,0.003206653,1.505011901,0.15150119,0.001988337,0.001198834,3.843855721,0.385385572,0.083083051,0.009308305,0.118622614,0.012862261,1.014526579,0.102452658,0.985473421,0.099547342,1.035533328,0.104553333,2.269227565,0.227922757,1.0
34,1.182265792,0.119226579,0.02151778,0.003151778,1.497781972,0.150778197,0.001953004,0.0011953,3.817734208,0.382773421,0.08028748,0.009028748,0.117269381,0.012726938,1.030671954,0.104067195,0.969328046,0.097932805,1.063043408,0.107304341,2.281190384,0.229119038,1.0
35,1.207814116,0.121781412,0.020985352,0.003098535,1.49080074,0.150080074,0.001919285,0.001191929,3.792185884,0.380218588,0.077549767,0.008754977,0.115699523,0.012569952,1.046283064,0.105628306,0.953716936,0.096371694,1.090195308,0.110019531,2.293045334,0.230304533,1.0
36,1.232804033,0.124280403,0.020468647,0.003046865,1.484058223,0.149405822,0.001887063,0.001188706,3.767195967,0.377719597,0.074875811,0.008487581,0.113933944,0.012393394,1.061381282,0.107138128,0.938618718,0.094861872,1.116983027,0.112698303,2.304776312,0.231477631,1.0
37,1.25725069,0.126725069,0.019967104,0.00299671,1.477544879,0.148754488,0.001856228,0.001185623,3.74274931,0.375274931,0.072270221,0.008227022,0.111993164,0.012199316,1.07598702,0.108598702,0.92401298,0.093401298,1.143401298,0.11534013,2.316368404,0.23263684,1.0
38,1.281169486,0.129116949,0.019480201,0.00294802,1.471251575,0.148125158,0.00182668,0.001182668,3.718830514,0.372883051,0.069736482,0.007973648,0.10989721,0.011989721,1.090119787,0.110011979,0.909880213,0.091988021,1.169445596,0.11794456,2.327807851,0.233780785,1.0
39,1.304575977,0.131457598,0.019007449,0.002900745,1.465169572,0.147516957,0.001798331,0.001179833,3.695424023,0.370542402,0.067277099,0.00772771,0.107665516,0.011766552,1.103798241,0.111379824,0.896201759,0.090620176,1.19511213,0.120511213,2.339082033,0.234908203,1.0
40,1.327485786,0.133748579,0.018548389,0.002854839,1.459290498,0.14692905,0.001771095,0.001177109,3.672514214,0.368251421,0.064893734,0.007489373,0.105316845,0.011531685,1.117040237,0.112704024,0.882959763,0.089295976,1.220397847,0.123039785,2.35017944,0.236017944,1.0
41,1.349914523,0.135991452,0.018102588,0.002810259,1.453606333,0.146360633,0.001744896,0.00117449,3.650085477,0.366008548,0.062587326,0.007258733,0.102869205,0.011286921,1.129862866,0.113986287,0.870137134,0.088013713,1.245300422,0.125530042,2.361089651,0.237108965,1.0
42,1.371877716,0.138187772,0.017669639,0.002766964,1.44810939,0.145810939,0.001719665,0.001171967,3.628122284,0.363812228,0.060358199,0.00703582,0.10033979,0.011033979,1.142282499,0.11522825,0.857717501,0.08677175,1.269818261,0.127981826,2.371803316,0.238180332,1.0
43,1.393390754,0.140339075,0.017249153,0.002724915,1.442792301,0.14527923,0.001695338,0.001169534,3.606609246,0.361660925,0.058206152,0.006820615,0.097744923,0.010774492,1.154314819,0.116431482,0.845685181,0.085568518,1.293950493,0.130395049,2.382312133,0.239231213,1.0
44,1.414468829,0.142446883,0.016840761,0.002684076,1.437648003,0.1447648,0.001671855,0.001167186,3.585531171,0.359553117,0.056130548,0.006613055,0.095100012,0.010510001,1.165974853,0.117597485,0.834025147,0.084402515,1.317696961,0.132769696,2.39260882,0.240260882,1.0
45,1.435126895,0.14451269,0.016444107,0.002644411,1.432669724,0.144266972,0.001649163,0.001164916,3.564873105,0.35748731,0.054130387,0.006413039,0.092419519,0.010241952,1.177277009,0.118727701,0.822722991,0.083272299,1.341058213,0.135105821,2.4026871,0.24126871,1.0
46,1.455379629,0.146537963,0.016058853,0.002605885,1.427850969,0.143785097,0.001627213,0.001162721,3.544620371,0.355462037,0.052204368,0.006220437,0.08971693,0.009971693,1.188235093,0.119823509,0.811764907,0.082176491,1.364035486,0.137403549,2.412541668,0.242254167,1.0
47,1.475241397,0.14852414,0.01568467,0.002568467,1.423185512,0.143318551,0.001605958,0.001160596,3.524758603,0.35347586,0.050350951,0.006035095,0.087004746,0.009700475,1.198862346,0.120886235,0.801137654,0.081113765,1.386630693,0.139663069,2.422168163,0.243216816,1.0
48,1.494726229,0.150472623,0.015321242,0.002532124,1.418667385,0.142866738,0.001585356,0.001158536,3.505273771,0.351527377,0.048568403,0.00585684,0.084294472,0.009429447,1.209171461,0.121917146,0.790828539,0.080082854,1.4088464,0.14188464,2.431563141,0.244156314,1.0
49,1.513847797,0.15238478,0.014968261,0.002496826,1.414290864,0.142429086,0.001565371,0.001156537,3.486152203,0.34961522,0.046854843,0.005685484,0.081596621,0.009159662,1.219174608,0.122917461,0.780825392,0.079082539,1.430685805,0.144068581,2.44072404,0.245072404,1.0
,,,,,,,,,,,,,,,,,,,,,,,
0,0.0,0.001,0.0,0.001,2.0,0.201,0.0,0.001,10.0,0.501,0.0,0.001,0.0,0.001,0.0,0.001,2.0,0.201,0.0,0.001,2.0,0.201,1.0
1,0.0376266986845719,0.004650017,0.0188468668945274,0.002811504,1.970813525749143,0.198201224,0.0048220417594973,0.001454199,9.962373301315418,0.497349983,0.0053593411631151,0.001510033,0.0001530922624674,0.001022291,0.0320486533436548,0.004094364,1.9679513466563456,0.197905636,0.0326515646626071,0.004173526,2.000005132171245,0.201000749,1.0
2,0.0751586312275448,0.008288004,0.0318643919641362,0.004025935,1.9426365853984149,0.195544529,0.0052451534509707,0.001481431,9.92484136877244,0.493711996,0.0190226525605177,0.002771972,0.0011480789167523,0.001164167,0.0766616265167105,0.008351368,1.9233383734832896,0.193648632,0.0687653988598217,0.007642406,2.0000831377092045,0.201011966,1.0
3,0.1132167518120914,0.01198922,0.0395759128179187,0.004704322,1.915326367242005,0.193014514,0.0054267302925213,0.001485131,9.886783248187893,0.49001078,0.035973870593458,0.004276899,0.0033175883005984,0.001465384,0.1252790767916236,0.012933269,1.8747209232083768,0.189066731,0.1044724332189715,0.011038705,2.000379530753495,0.20105375,1.0
4,0.1519550136334064,0.01576715,0.0442213729178408,0.005071813,1.8888581379181464,0.190605126,0.005480040884057,0.001477129,9.848044986366576,0.48623285,0.0537552967284014,0.005786456,0.0066326618616376,0.001912897,0.1754810934036979,0.017603156,1.8245189065963023,0.184396844,0.1398423108877117,0.014377125,2.0010524896899127,0.20114658,1.0
5,0.1913684342171068,0.01961468,0.0470076418835245,0.005251791,1.8632073861919007,0.188309507,0.0054603336381502,0.001463239,9.808631565782871,0.48238532,0.0711588178774152,0.007192277,0.0109282892455234,0.002476729,0.2259983653403249,0.02223971,1.7740016346596754,0.17976029,0.1749798113334332,0.017674712,2.002237531163482,0.201306458,1.0
6,0.231381163820119,0.023517109,0.0486295911442888,0.005316439,1.8383503755839397,0.186120712,0.0053989336824491,0.001446662,9.768618836179858,0.478482891,0.0875815601852629,0.008447565,0.01600340201549,0.003124752,0.276120923214577,0.02677831,1.7238790767854228,0.17522169,0.2099788281221798,0.020945695,2.0040361373885665,0.201543869,1.0
7,0.2718886674834142,0.027457822,0.0495056153758684,0.005309754,1.8142644033452875,0.184032068,0.0053142503742701,0.001429174,9.728111332516564,0.474542178,0.1027366600758718,0.009536514,0.0216634035171993,0.003828139,0.3254396329448335,0.031184885,1.674560367055166,0.170815115,0.2449110135919446,0.024200509,2.006515667311499,0.201864351,1.0
8,0.3127784387116114,0.031420705,0.0498953854378641,0.005259212,1.7909278083859106,0.182037321,0.0052173521245705,0.001411752,9.687221561288368,0.470579295,0.116509206954132,0.010459288,0.0277362513089899,0.004562863,0.3737170271461077,0.035442662,1.6262829728538917,0.166557338,0.2798248352780509,0.02744609,2.00971399578853,0.202269564,1.0
9,0.353940063078529,0.035391109,0.0499636061383753,0.005182219,1.768319910029588,0.180130685,0.0051149901718004,0.00139492,9.646059936921452,0.466608891,0.1288795205521183,0.01122418,0.0340764567094752,0.005309627,0.4208174768187535,0.039544929,1.5791825231812462,0.162455071,0.3147486161972532,0.030686562,2.01364551639864,0.202758367,1.0
10,0.3952698573558568,0.039356135,0.0498164795750955,0.005089881,1.7464209381436642,0.178306841,0.0050113121898544,0.001378937,9.604730142644124,0.462643865,0.139880474591864,0.011843365,0.0405638774929638,0.006053249,0.466667353116554,0.043490871,1.5333326468834454,0.158509129,0.3496946676730386,0.03392395,2.0183069180065565,0.203327727,1.0
11,0.4366727174541915,0.04330463,0.0495233776700223,0.004989296,1.7252119725165398,0.176560906,0.0049088646481277,0.001363913,9.563327282545792,0.45869537,0.1495730951945777,0.012330549,0.0471005826538614,0.006781932,0.5112314176676382,0.047283104,1.488768582332361,0.154716896,0.3846632701522023,0.037158785,2.023682107316869,0.203973404,1.0
12,0.4780625406671411,0.047227059,0.0491300889868406,0.004884989,1.7046748938639331,0.174888401,0.0048091934035191,0.001349872,9.52193745933284,0.454772941,0.1580323892146314,0.012699678,0.0536073002404398,0.007486607,0.5544984391590383,0.050926177,1.4455015608409614,0.151073823,0.4196460470231821,0.04039058,2.0297461342906336,0.204690453,1.0
13,0.5193619433727691,0.051115333,0.0486670882384051,0.004779823,1.68479234352727,0.173285209,0.0047132105668165,0.001336792,9.480638056627212,0.450884667,0.165339070767469,0.012964233,0.0600200926444154,0.008160368,0.5964722497683352,0.054425664,1.403527750231664,0.147574336,0.454628640161537,0.043618173,2.036468194255621,0.205473575,1.0
14,0.5605016582112966,0.054962634,0.0481547855970023,0.004675582,1.6655476877417388,0.171747542,0.004621422282047,0.001324627,9.439498341788685,0.447037366,0.1715747584261775,0.013136872,0.0662874882886593,0.008798027,0.637166098638867,0.057787606,1.3628339013611326,0.144212394,0.4895927476405901,0.04683998,2.0438138576643725,0.206317349,1.0
15,0.6014198144834048,0.058763254,0.0476069057797994,0.004573352,1.6469249828208634,0.170271904,0.0045340722058116,0.001313318,9.398580185516575,0.443236746,0.176819241889258,0.013229269,0.0723681084941914,0.009395765,0.6765990473055026,0.061018175,1.323400952694497,0.140981825,0.5245176337834017,0.050054171,2.051746688810074,0.207216392,1.0
16,0.6420612076688311,0.062512446,0.0470326904807417,0.004473762,1.6289089386147193,0.168855062,0.0044512330902536,0.001302803,9.357938792331153,0.439487554,0.181148991530736,0.013252065,0.0782287488927066,0.009950856,0.7147936521964556,0.064123465,1.2852063478035438,0.137876535,0.5593812256858708,0.053258786,2.060229397390839,0.208165452,1.0
17,0.6823766104478147,0.066206302,0.0464383508637964,0.004377151,1.611484878648985,0.167494023,0.004372865972705,0.00129302,9.317623389552171,0.435793698,0.1846364154177145,0.013214882,0.0838428481598502,0.010461458,0.7517744705447521,0.067109387,1.2482255294552471,0.134890613,0.5941608963152595,0.056451824,2.069224640936945,0.209159466,1.0
18,0.7223221483564353,0.069841643,0.0458280367594293,0.00428367,1.5946386962407768,0.166186005,0.0042988588873468,0.001283908,9.277677851643553,0.432158357,0.1873495635152351,0.013126368,0.0891892741204298,0.010926449,0.7875670999169209,0.069981597,1.2124329000830787,0.132018403,0.6288340153486585,0.059631285,2.078695570476778,0.210193599,1.0
19,0.7618587474056072,0.073415925,0.0452044912720946,0.004193352,1.5783568065615234,0.164928422,0.0042290524773992,0.001275413,9.23814125259438,0.428584075,0.1893520957218522,0.012994267,0.0942513642411528,0.011345294,0.8221975674792374,0.072745471,1.1778024325207628,0.129254529,0.6633783306870549,0.062795218,2.0886061897259736,0.211263253,1.0
